"date","geography","SIP"
2020-05-18,"Russia",2
2020-05-19,"Russia",2
2020-05-20,"Russia",2
2020-05-21,"Russia",2
2020-05-22,"Russia",2
2020-05-23,"Russia",2
2020-05-24,"Russia",2
2020-05-25,"Russia",2
2020-05-26,"Russia",2
2020-05-27,"Russia",2
2020-05-28,"Russia",2
2020-05-29,"Russia",2
2020-05-30,"Russia",2
2020-05-31,"Russia",2
2020-02-15,"Serbia",NA
2020-02-16,"Serbia",NA
2020-02-17,"Serbia",NA
2020-02-18,"Serbia",NA
2020-02-19,"Serbia",NA
2020-02-20,"Serbia",NA
2020-02-21,"Serbia",NA
2020-02-22,"Serbia",NA
2020-02-23,"Serbia",NA
2020-02-24,"Serbia",NA
2020-02-25,"Serbia",NA
2020-02-26,"Serbia",NA
2020-02-27,"Serbia",NA
2020-02-28,"Serbia",NA
2020-02-29,"Serbia",NA
2020-03-01,"Serbia",NA
2020-03-02,"Serbia",NA
2020-03-03,"Serbia",NA
2020-03-04,"Serbia",NA
2020-03-05,"Serbia",NA
2020-03-06,"Serbia",NA
2020-03-07,"Serbia",NA
2020-03-08,"Serbia",NA
2020-03-09,"Serbia",NA
2020-03-10,"Serbia",NA
2020-03-11,"Serbia",NA
2020-03-12,"Serbia",NA
2020-03-13,"Serbia",NA
2020-03-14,"Serbia",NA
2020-03-15,"Serbia",NA
2020-03-16,"Serbia",NA
2020-03-17,"Serbia",NA
2020-03-18,"Serbia",NA
2020-03-19,"Serbia",NA
2020-03-20,"Serbia",NA
2020-03-21,"Serbia",NA
2020-03-22,"Serbia",NA
2020-03-23,"Serbia",NA
2020-03-24,"Serbia",NA
2020-03-25,"Serbia",NA
2020-03-26,"Serbia",NA
2020-03-27,"Serbia",NA
2020-03-28,"Serbia",NA
2020-03-29,"Serbia",NA
2020-03-30,"Serbia",NA
2020-03-31,"Serbia",NA
2020-04-01,"Serbia",NA
2020-04-02,"Serbia",NA
2020-04-03,"Serbia",NA
2020-04-04,"Serbia",NA
2020-04-05,"Serbia",NA
2020-04-06,"Serbia",NA
2020-04-07,"Serbia",NA
2020-04-08,"Serbia",NA
2020-04-09,"Serbia",NA
2020-04-10,"Serbia",NA
2020-04-11,"Serbia",NA
2020-04-12,"Serbia",NA
2020-04-13,"Serbia",NA
2020-04-14,"Serbia",NA
2020-04-15,"Serbia",NA
2020-04-16,"Serbia",NA
2020-04-17,"Serbia",NA
2020-04-18,"Serbia",NA
2020-04-19,"Serbia",NA
2020-04-20,"Serbia",NA
2020-04-21,"Serbia",NA
2020-04-22,"Serbia",NA
2020-04-23,"Serbia",NA
2020-04-24,"Serbia",NA
2020-04-25,"Serbia",NA
2020-04-26,"Serbia",NA
2020-04-27,"Serbia",NA
2020-04-28,"Serbia",NA
2020-04-29,"Serbia",NA
2020-04-30,"Serbia",NA
2020-05-01,"Serbia",NA
2020-05-02,"Serbia",NA
2020-05-03,"Serbia",NA
2020-05-04,"Serbia",NA
2020-05-05,"Serbia",NA
2020-05-06,"Serbia",NA
2020-05-07,"Serbia",NA
2020-05-08,"Serbia",NA
2020-05-09,"Serbia",NA
2020-05-10,"Serbia",NA
2020-05-11,"Serbia",NA
2020-05-12,"Serbia",NA
2020-05-13,"Serbia",NA
2020-05-14,"Serbia",NA
2020-05-15,"Serbia",NA
2020-05-16,"Serbia",NA
2020-05-17,"Serbia",NA
2020-05-18,"Serbia",NA
2020-05-19,"Serbia",NA
2020-05-20,"Serbia",NA
2020-05-21,"Serbia",NA
2020-05-22,"Serbia",NA
2020-05-23,"Serbia",NA
2020-05-24,"Serbia",NA
2020-05-25,"Serbia",NA
2020-05-26,"Serbia",NA
2020-05-27,"Serbia",NA
2020-05-28,"Serbia",NA
2020-05-29,"Serbia",NA
2020-05-30,"Serbia",NA
2020-05-31,"Serbia",NA
2020-02-15,"Singapore",NA
2020-02-16,"Singapore",NA
2020-02-17,"Singapore",NA
2020-02-18,"Singapore",NA
2020-02-19,"Singapore",NA
2020-02-20,"Singapore",NA
2020-02-21,"Singapore",NA
2020-02-22,"Singapore",NA
2020-02-23,"Singapore",NA
2020-02-24,"Singapore",NA
2020-02-25,"Singapore",NA
2020-02-26,"Singapore",NA
2020-02-27,"Singapore",NA
2020-02-28,"Singapore",NA
2020-02-29,"Singapore",NA
2020-03-01,"Singapore",NA
2020-03-02,"Singapore",NA
2020-03-03,"Singapore",NA
2020-03-04,"Singapore",NA
2020-03-05,"Singapore",NA
2020-03-06,"Singapore",NA
2020-03-07,"Singapore",NA
2020-03-08,"Singapore",NA
2020-03-09,"Singapore",NA
2020-03-10,"Singapore",NA
2020-03-11,"Singapore",NA
2020-03-12,"Singapore",NA
2020-03-13,"Singapore",NA
2020-03-14,"Singapore",NA
2020-03-15,"Singapore",NA
2020-03-16,"Singapore",NA
2020-03-17,"Singapore",NA
2020-03-18,"Singapore",NA
2020-03-19,"Singapore",NA
2020-03-20,"Singapore",NA
2020-03-21,"Singapore",NA
2020-03-22,"Singapore",NA
2020-03-23,"Singapore",NA
2020-03-24,"Singapore",NA
2020-03-25,"Singapore",NA
2020-03-26,"Singapore",NA
2020-03-27,"Singapore",NA
2020-03-28,"Singapore",NA
2020-03-29,"Singapore",NA
2020-03-30,"Singapore",NA
2020-03-31,"Singapore",NA
2020-04-01,"Singapore",NA
2020-04-02,"Singapore",NA
2020-04-03,"Singapore",NA
2020-04-04,"Singapore",NA
2020-04-05,"Singapore",NA
2020-04-06,"Singapore",NA
2020-04-07,"Singapore",NA
2020-04-08,"Singapore",NA
2020-04-09,"Singapore",NA
2020-04-10,"Singapore",NA
2020-04-11,"Singapore",NA
2020-04-12,"Singapore",NA
2020-04-13,"Singapore",NA
2020-04-14,"Singapore",NA
2020-04-15,"Singapore",NA
2020-04-16,"Singapore",NA
2020-04-17,"Singapore",NA
2020-04-18,"Singapore",NA
2020-04-19,"Singapore",NA
2020-04-20,"Singapore",NA
2020-04-21,"Singapore",NA
2020-04-22,"Singapore",NA
2020-04-23,"Singapore",NA
2020-04-24,"Singapore",NA
2020-04-25,"Singapore",NA
2020-04-26,"Singapore",NA
2020-04-27,"Singapore",NA
2020-04-28,"Singapore",NA
2020-04-29,"Singapore",NA
2020-04-30,"Singapore",NA
2020-05-01,"Singapore",NA
2020-05-02,"Singapore",NA
2020-05-03,"Singapore",NA
2020-05-04,"Singapore",NA
2020-05-05,"Singapore",NA
2020-05-06,"Singapore",NA
2020-05-07,"Singapore",NA
2020-05-08,"Singapore",NA
2020-05-09,"Singapore",NA
2020-05-10,"Singapore",NA
2020-05-11,"Singapore",NA
2020-05-12,"Singapore",NA
2020-05-13,"Singapore",NA
2020-05-14,"Singapore",NA
2020-05-15,"Singapore",NA
2020-05-16,"Singapore",NA
2020-05-17,"Singapore",NA
2020-05-18,"Singapore",NA
2020-05-19,"Singapore",NA
2020-05-20,"Singapore",NA
2020-05-21,"Singapore",NA
2020-05-22,"Singapore",NA
2020-05-23,"Singapore",NA
2020-05-24,"Singapore",NA
2020-05-25,"Singapore",NA
2020-05-26,"Singapore",NA
2020-05-27,"Singapore",NA
2020-05-28,"Singapore",NA
2020-05-29,"Singapore",NA
2020-05-30,"Singapore",NA
2020-05-31,"Singapore",NA
2020-02-15,"Slovakia",0
2020-02-16,"Slovakia",0
2020-02-17,"Slovakia",0
2020-02-18,"Slovakia",0
2020-02-19,"Slovakia",0
2020-02-20,"Slovakia",0
2020-02-21,"Slovakia",0
2020-02-22,"Slovakia",0
2020-02-23,"Slovakia",0
2020-02-24,"Slovakia",0
2020-02-25,"Slovakia",0
2020-02-26,"Slovakia",0
2020-02-27,"Slovakia",0
2020-02-28,"Slovakia",0
2020-02-29,"Slovakia",0
2020-03-01,"Slovakia",0
2020-03-02,"Slovakia",0
2020-03-03,"Slovakia",0
2020-03-04,"Slovakia",0
2020-03-05,"Slovakia",0
2020-03-06,"Slovakia",0
2020-03-07,"Slovakia",0
2020-03-08,"Slovakia",0
2020-03-09,"Slovakia",0
2020-03-10,"Slovakia",0
2020-03-11,"Slovakia",0
2020-03-12,"Slovakia",0
2020-03-13,"Slovakia",2
2020-03-14,"Slovakia",2
2020-03-15,"Slovakia",2
2020-03-16,"Slovakia",3
2020-03-17,"Slovakia",3
2020-03-18,"Slovakia",3
2020-03-19,"Slovakia",3
2020-03-20,"Slovakia",3
2020-03-21,"Slovakia",3
2020-03-22,"Slovakia",3
2020-03-23,"Slovakia",3
2020-03-24,"Slovakia",3
2020-03-25,"Slovakia",3
2020-03-26,"Slovakia",3
2020-03-27,"Slovakia",3
2020-03-28,"Slovakia",3
2020-03-29,"Slovakia",3
2020-03-30,"Slovakia",3
2020-03-31,"Slovakia",3
2020-04-01,"Slovakia",3
2020-04-02,"Slovakia",3
2020-04-03,"Slovakia",3
2020-04-04,"Slovakia",3
2020-04-05,"Slovakia",3
2020-04-06,"Slovakia",3
2020-04-07,"Slovakia",3
2020-04-08,"Slovakia",3
2020-04-09,"Slovakia",3
2020-04-10,"Slovakia",3
2020-04-11,"Slovakia",3
2020-04-12,"Slovakia",3
2020-04-13,"Slovakia",3
2020-04-14,"Slovakia",3
2020-04-15,"Slovakia",3
2020-04-16,"Slovakia",3
2020-04-17,"Slovakia",3
2020-04-18,"Slovakia",3
2020-04-19,"Slovakia",3
2020-04-20,"Slovakia",3
2020-04-21,"Slovakia",3
2020-04-22,"Slovakia",2
2020-04-23,"Slovakia",2
2020-04-24,"Slovakia",2
2020-04-25,"Slovakia",2
2020-04-26,"Slovakia",2
2020-04-27,"Slovakia",2
2020-04-28,"Slovakia",2
2020-04-29,"Slovakia",2
2020-04-30,"Slovakia",2
2020-05-01,"Slovakia",2
2020-05-02,"Slovakia",2
2020-05-03,"Slovakia",2
2020-05-04,"Slovakia",2
2020-05-05,"Slovakia",2
2020-05-06,"Slovakia",2
2020-05-07,"Slovakia",2
2020-05-08,"Slovakia",2
2020-05-09,"Slovakia",2
2020-05-10,"Slovakia",2
2020-05-11,"Slovakia",1
2020-05-12,"Slovakia",1
2020-05-13,"Slovakia",1
2020-05-14,"Slovakia",1
2020-05-15,"Slovakia",1
2020-05-16,"Slovakia",1
2020-05-17,"Slovakia",1
2020-05-18,"Slovakia",1
2020-05-19,"Slovakia",1
2020-05-20,"Slovakia",1
2020-05-21,"Slovakia",1
2020-05-22,"Slovakia",1
2020-05-23,"Slovakia",1
2020-05-24,"Slovakia",1
2020-05-25,"Slovakia",1
2020-05-26,"Slovakia",1
2020-05-27,"Slovakia",1
2020-05-28,"Slovakia",1
2020-05-29,"Slovakia",1
2020-05-30,"Slovakia",1
2020-05-31,"Slovakia",1
2020-02-15,"Slovenia",0
2020-02-16,"Slovenia",0
2020-02-17,"Slovenia",0
2020-02-18,"Slovenia",0
2020-02-19,"Slovenia",0
2020-02-20,"Slovenia",0
2020-02-21,"Slovenia",0
2020-02-22,"Slovenia",0
2020-02-23,"Slovenia",0
2020-02-24,"Slovenia",0
2020-02-25,"Slovenia",0
2020-02-26,"Slovenia",0
2020-02-27,"Slovenia",0
2020-02-28,"Slovenia",0
2020-02-29,"Slovenia",0
2020-03-01,"Slovenia",0
2020-03-02,"Slovenia",0
2020-03-03,"Slovenia",0
2020-03-04,"Slovenia",0
2020-03-05,"Slovenia",0
2020-03-06,"Slovenia",0
2020-03-07,"Slovenia",0
2020-03-08,"Slovenia",0
2020-03-09,"Slovenia",2
2020-03-10,"Slovenia",2
2020-03-11,"Slovenia",2
2020-03-12,"Slovenia",2
2020-03-13,"Slovenia",2
2020-03-14,"Slovenia",2
2020-03-15,"Slovenia",2
2020-03-16,"Slovenia",3
2020-03-17,"Slovenia",3
2020-03-18,"Slovenia",3
2020-03-19,"Slovenia",3
2020-03-20,"Slovenia",3
2020-03-21,"Slovenia",3
2020-03-22,"Slovenia",3
2020-03-23,"Slovenia",3
2020-03-24,"Slovenia",3
2020-03-25,"Slovenia",3
2020-03-26,"Slovenia",3
2020-03-27,"Slovenia",3
2020-03-28,"Slovenia",3
2020-03-29,"Slovenia",3
2020-03-30,"Slovenia",3
2020-03-31,"Slovenia",3
2020-04-01,"Slovenia",3
2020-04-02,"Slovenia",3
2020-04-03,"Slovenia",3
2020-04-04,"Slovenia",3
2020-04-05,"Slovenia",3
2020-04-06,"Slovenia",3
2020-04-07,"Slovenia",3
2020-04-08,"Slovenia",3
2020-04-09,"Slovenia",3
2020-04-10,"Slovenia",3
2020-04-11,"Slovenia",3
2020-04-12,"Slovenia",3
2020-04-13,"Slovenia",3
2020-04-14,"Slovenia",3
2020-04-15,"Slovenia",3
2020-04-16,"Slovenia",3
2020-04-17,"Slovenia",3
2020-04-18,"Slovenia",3
2020-04-19,"Slovenia",3
2020-04-20,"Slovenia",2
2020-04-21,"Slovenia",2
2020-04-22,"Slovenia",2
2020-04-23,"Slovenia",2
2020-04-24,"Slovenia",2
2020-04-25,"Slovenia",2
2020-04-26,"Slovenia",2
2020-04-27,"Slovenia",2
2020-04-28,"Slovenia",2
2020-04-29,"Slovenia",2
2020-04-30,"Slovenia",2
2020-05-01,"Slovenia",2
2020-05-02,"Slovenia",2
2020-05-03,"Slovenia",2
2020-05-04,"Slovenia",2
2020-05-05,"Slovenia",2
2020-05-06,"Slovenia",2
2020-05-07,"Slovenia",2
2020-05-08,"Slovenia",2
2020-05-09,"Slovenia",2
2020-05-10,"Slovenia",2
2020-05-11,"Slovenia",2
2020-05-12,"Slovenia",2
2020-05-13,"Slovenia",2
2020-05-14,"Slovenia",2
2020-05-15,"Slovenia",2
2020-05-16,"Slovenia",2
2020-05-17,"Slovenia",2
2020-05-18,"Slovenia",1
2020-05-19,"Slovenia",1
2020-05-20,"Slovenia",1
2020-05-21,"Slovenia",1
2020-05-22,"Slovenia",1
2020-05-23,"Slovenia",1
2020-05-24,"Slovenia",1
2020-05-25,"Slovenia",1
2020-05-26,"Slovenia",1
2020-05-27,"Slovenia",1
2020-05-28,"Slovenia",1
2020-05-29,"Slovenia",1
2020-05-30,"Slovenia",1
2020-05-31,"Slovenia",1
2020-02-15,"Spain",0
2020-02-16,"Spain",0
2020-02-17,"Spain",0
2020-02-18,"Spain",0
2020-02-19,"Spain",0
2020-02-20,"Spain",0
2020-02-21,"Spain",0
2020-02-22,"Spain",0
2020-02-23,"Spain",0
2020-02-24,"Spain",0
2020-02-25,"Spain",0
2020-02-26,"Spain",0
2020-02-27,"Spain",0
2020-02-28,"Spain",0
2020-02-29,"Spain",0
2020-03-01,"Spain",0
2020-03-02,"Spain",0
2020-03-03,"Spain",0
2020-03-04,"Spain",0
2020-03-05,"Spain",0
2020-03-06,"Spain",0
2020-03-07,"Spain",0
2020-03-08,"Spain",0
2020-03-09,"Spain",0
2020-03-10,"Spain",2
2020-03-11,"Spain",2
2020-03-12,"Spain",2
2020-03-13,"Spain",2
2020-03-14,"Spain",3
2020-03-15,"Spain",3
2020-03-16,"Spain",3
2020-03-17,"Spain",3
2020-03-18,"Spain",3
2020-03-19,"Spain",3
2020-03-20,"Spain",3
2020-03-21,"Spain",3
2020-03-22,"Spain",3
2020-03-23,"Spain",3
2020-03-24,"Spain",3
2020-03-25,"Spain",3
2020-03-26,"Spain",3
2020-03-27,"Spain",3
2020-03-28,"Spain",3
2020-03-29,"Spain",3
2020-03-30,"Spain",3
2020-03-31,"Spain",3
2020-04-01,"Spain",3
2020-04-02,"Spain",3
2020-04-03,"Spain",3
2020-04-04,"Spain",3
2020-04-05,"Spain",3
2020-04-06,"Spain",3
2020-04-07,"Spain",3
2020-04-08,"Spain",3
2020-04-09,"Spain",3
2020-04-10,"Spain",3
2020-04-11,"Spain",3
2020-04-12,"Spain",3
2020-04-13,"Spain",2
2020-04-14,"Spain",2
2020-04-15,"Spain",2
2020-04-16,"Spain",2
2020-04-17,"Spain",2
2020-04-18,"Spain",2
2020-04-19,"Spain",2
2020-04-20,"Spain",2
2020-04-21,"Spain",2
2020-04-22,"Spain",2
2020-04-23,"Spain",2
2020-04-24,"Spain",2
2020-04-25,"Spain",2
2020-04-26,"Spain",2
2020-04-27,"Spain",2
2020-04-28,"Spain",2
2020-04-29,"Spain",2
2020-04-30,"Spain",2
2020-05-01,"Spain",2
2020-05-02,"Spain",2
2020-05-03,"Spain",2
2020-05-04,"Spain",2
2020-05-05,"Spain",2
2020-05-06,"Spain",2
2020-05-07,"Spain",2
2020-05-08,"Spain",2
2020-05-09,"Spain",2
2020-05-10,"Spain",2
2020-05-11,"Spain",2
2020-05-12,"Spain",2
2020-05-13,"Spain",2
2020-05-14,"Spain",2
2020-05-15,"Spain",2
2020-05-16,"Spain",2
2020-05-17,"Spain",2
2020-05-18,"Spain",2
2020-05-19,"Spain",2
2020-05-20,"Spain",2
2020-05-21,"Spain",2
2020-05-22,"Spain",2
2020-05-23,"Spain",2
2020-05-24,"Spain",2
2020-05-25,"Spain",2
2020-05-26,"Spain",2
2020-05-27,"Spain",2
2020-05-28,"Spain",2
2020-05-29,"Spain",2
2020-05-30,"Spain",2
2020-05-31,"Spain",2
2020-02-15,"Sweden",0
2020-02-16,"Sweden",0
2020-02-17,"Sweden",0
2020-02-18,"Sweden",0
2020-02-19,"Sweden",0
2020-02-20,"Sweden",0
2020-02-21,"Sweden",0
2020-02-22,"Sweden",0
2020-02-23,"Sweden",0
2020-02-24,"Sweden",0
2020-02-25,"Sweden",0
2020-02-26,"Sweden",0
2020-02-27,"Sweden",0
2020-02-28,"Sweden",0
2020-02-29,"Sweden",0
2020-03-01,"Sweden",0
2020-03-02,"Sweden",0
2020-03-03,"Sweden",0
2020-03-04,"Sweden",0
2020-03-05,"Sweden",0
2020-03-06,"Sweden",0
2020-03-07,"Sweden",0
2020-03-08,"Sweden",0
2020-03-09,"Sweden",0
2020-03-10,"Sweden",0
2020-03-11,"Sweden",0
2020-03-12,"Sweden",1
2020-03-13,"Sweden",1
2020-03-14,"Sweden",1
2020-03-15,"Sweden",1
2020-03-16,"Sweden",1
2020-03-17,"Sweden",1
2020-03-18,"Sweden",1
2020-03-19,"Sweden",1
2020-03-20,"Sweden",1
2020-03-21,"Sweden",1
2020-03-22,"Sweden",1
2020-03-23,"Sweden",1
2020-03-24,"Sweden",1
2020-03-25,"Sweden",1
2020-03-26,"Sweden",1
2020-03-27,"Sweden",1
2020-03-28,"Sweden",1
2020-03-29,"Sweden",2
2020-03-30,"Sweden",2
2020-03-31,"Sweden",2
2020-04-01,"Sweden",2
2020-04-02,"Sweden",2
2020-04-03,"Sweden",2
2020-04-04,"Sweden",2
2020-04-05,"Sweden",2
2020-04-06,"Sweden",2
2020-04-07,"Sweden",2
2020-04-08,"Sweden",2
2020-04-09,"Sweden",2
2020-04-10,"Sweden",2
2020-04-11,"Sweden",2
2020-04-12,"Sweden",2
2020-04-13,"Sweden",2
2020-04-14,"Sweden",2
2020-04-15,"Sweden",2
2020-04-16,"Sweden",2
2020-04-17,"Sweden",2
2020-04-18,"Sweden",2
2020-04-19,"Sweden",2
2020-04-20,"Sweden",2
2020-04-21,"Sweden",2
2020-04-22,"Sweden",2
2020-04-23,"Sweden",2
2020-04-24,"Sweden",2
2020-04-25,"Sweden",2
2020-04-26,"Sweden",2
2020-04-27,"Sweden",2
2020-04-28,"Sweden",2
2020-04-29,"Sweden",2
2020-04-30,"Sweden",2
2020-05-01,"Sweden",2
2020-05-02,"Sweden",2
2020-05-03,"Sweden",2
2020-05-04,"Sweden",2
2020-05-05,"Sweden",2
2020-05-06,"Sweden",2
2020-05-07,"Sweden",2
2020-05-08,"Sweden",2
2020-05-09,"Sweden",2
2020-05-10,"Sweden",2
2020-05-11,"Sweden",2
2020-05-12,"Sweden",2
2020-05-13,"Sweden",2
2020-05-14,"Sweden",2
2020-05-15,"Sweden",1
2020-05-16,"Sweden",1
2020-05-17,"Sweden",1
2020-05-18,"Sweden",1
2020-05-19,"Sweden",1
2020-05-20,"Sweden",1
2020-05-21,"Sweden",1
2020-05-22,"Sweden",1
2020-05-23,"Sweden",1
2020-05-24,"Sweden",1
2020-05-25,"Sweden",1
2020-05-26,"Sweden",1
2020-05-27,"Sweden",1
2020-05-28,"Sweden",1
2020-05-29,"Sweden",1
2020-05-30,"Sweden",1
2020-05-31,"Sweden",1
2020-02-15,"Switzerland",NA
2020-02-16,"Switzerland",NA
2020-02-17,"Switzerland",NA
2020-02-18,"Switzerland",NA
2020-02-19,"Switzerland",NA
2020-02-20,"Switzerland",NA
2020-02-21,"Switzerland",NA
2020-02-22,"Switzerland",NA
2020-02-23,"Switzerland",NA
2020-02-24,"Switzerland",NA
2020-02-25,"Switzerland",NA
2020-02-26,"Switzerland",NA
2020-02-27,"Switzerland",NA
2020-02-28,"Switzerland",NA
2020-02-29,"Switzerland",NA
2020-03-01,"Switzerland",NA
2020-03-02,"Switzerland",NA
2020-03-03,"Switzerland",NA
2020-03-04,"Switzerland",NA
2020-03-05,"Switzerland",NA
2020-03-06,"Switzerland",NA
2020-03-07,"Switzerland",NA
2020-03-08,"Switzerland",NA
2020-03-09,"Switzerland",NA
2020-03-10,"Switzerland",NA
2020-03-11,"Switzerland",NA
2020-03-12,"Switzerland",NA
2020-03-13,"Switzerland",NA
2020-03-14,"Switzerland",NA
2020-03-15,"Switzerland",NA
2020-03-16,"Switzerland",NA
2020-03-17,"Switzerland",NA
2020-03-18,"Switzerland",NA
2020-03-19,"Switzerland",NA
2020-03-20,"Switzerland",NA
2020-03-21,"Switzerland",NA
2020-03-22,"Switzerland",NA
2020-03-23,"Switzerland",NA
2020-03-24,"Switzerland",NA
2020-03-25,"Switzerland",NA
2020-03-26,"Switzerland",NA
2020-03-27,"Switzerland",NA
2020-03-28,"Switzerland",NA
2020-03-29,"Switzerland",NA
2020-03-30,"Switzerland",NA
2020-03-31,"Switzerland",NA
2020-04-01,"Switzerland",NA
2020-04-02,"Switzerland",NA
2020-04-03,"Switzerland",NA
2020-04-04,"Switzerland",NA
2020-04-05,"Switzerland",NA
2020-04-06,"Switzerland",NA
2020-04-07,"Switzerland",NA
2020-04-08,"Switzerland",NA
2020-04-09,"Switzerland",NA
2020-04-10,"Switzerland",NA
2020-04-11,"Switzerland",NA
2020-04-12,"Switzerland",NA
2020-04-13,"Switzerland",NA
2020-04-14,"Switzerland",NA
2020-04-15,"Switzerland",NA
2020-04-16,"Switzerland",NA
2020-04-17,"Switzerland",NA
2020-04-18,"Switzerland",NA
2020-04-19,"Switzerland",NA
2020-04-20,"Switzerland",NA
2020-04-21,"Switzerland",NA
2020-04-22,"Switzerland",NA
2020-04-23,"Switzerland",NA
2020-04-24,"Switzerland",NA
2020-04-25,"Switzerland",NA
2020-04-26,"Switzerland",NA
2020-04-27,"Switzerland",NA
2020-04-28,"Switzerland",NA
2020-04-29,"Switzerland",NA
2020-04-30,"Switzerland",NA
2020-05-01,"Switzerland",NA
2020-05-02,"Switzerland",NA
2020-05-03,"Switzerland",NA
2020-05-04,"Switzerland",NA
2020-05-05,"Switzerland",NA
2020-05-06,"Switzerland",NA
2020-05-07,"Switzerland",NA
2020-05-08,"Switzerland",NA
2020-05-09,"Switzerland",NA
2020-05-10,"Switzerland",NA
2020-05-11,"Switzerland",NA
2020-05-12,"Switzerland",NA
2020-05-13,"Switzerland",NA
2020-05-14,"Switzerland",NA
2020-05-15,"Switzerland",NA
2020-05-16,"Switzerland",NA
2020-05-17,"Switzerland",NA
2020-05-18,"Switzerland",NA
2020-05-19,"Switzerland",NA
2020-05-20,"Switzerland",NA
2020-05-21,"Switzerland",NA
2020-05-22,"Switzerland",NA
2020-05-23,"Switzerland",NA
2020-05-24,"Switzerland",NA
2020-05-25,"Switzerland",NA
2020-05-26,"Switzerland",NA
2020-05-27,"Switzerland",NA
2020-05-28,"Switzerland",NA
2020-05-29,"Switzerland",NA
2020-05-30,"Switzerland",NA
2020-05-31,"Switzerland",NA
2020-02-15,"Ukraine",0
2020-02-16,"Ukraine",0
2020-02-17,"Ukraine",0
2020-02-18,"Ukraine",0
2020-02-19,"Ukraine",0
2020-02-20,"Ukraine",0
2020-02-21,"Ukraine",0
2020-02-22,"Ukraine",0
2020-02-23,"Ukraine",0
2020-02-24,"Ukraine",0
2020-02-25,"Ukraine",0
2020-02-26,"Ukraine",0
2020-02-27,"Ukraine",0
2020-02-28,"Ukraine",0
2020-02-29,"Ukraine",0
2020-03-01,"Ukraine",0
2020-03-02,"Ukraine",0
2020-03-03,"Ukraine",0
2020-03-04,"Ukraine",0
2020-03-05,"Ukraine",0
2020-03-06,"Ukraine",0
2020-03-07,"Ukraine",0
2020-03-08,"Ukraine",0
2020-03-09,"Ukraine",0
2020-03-10,"Ukraine",0
2020-03-11,"Ukraine",0
2020-03-12,"Ukraine",0
2020-03-13,"Ukraine",0
2020-03-14,"Ukraine",0
2020-03-15,"Ukraine",0
2020-03-16,"Ukraine",0
2020-03-17,"Ukraine",2
2020-03-18,"Ukraine",2
2020-03-19,"Ukraine",2
2020-03-20,"Ukraine",2
2020-03-21,"Ukraine",2
2020-03-22,"Ukraine",2
2020-03-23,"Ukraine",2
2020-03-24,"Ukraine",2
2020-03-25,"Ukraine",2
2020-03-26,"Ukraine",2
2020-03-27,"Ukraine",2
2020-03-28,"Ukraine",2
2020-03-29,"Ukraine",2
2020-03-30,"Ukraine",2
2020-03-31,"Ukraine",2
2020-04-01,"Ukraine",2
2020-04-02,"Ukraine",2
2020-04-03,"Ukraine",2
2020-04-04,"Ukraine",2
2020-04-05,"Ukraine",2
2020-04-06,"Ukraine",2
2020-04-07,"Ukraine",2
2020-04-08,"Ukraine",2
2020-04-09,"Ukraine",2
2020-04-10,"Ukraine",2
2020-04-11,"Ukraine",2
2020-04-12,"Ukraine",2
2020-04-13,"Ukraine",2
2020-04-14,"Ukraine",2
2020-04-15,"Ukraine",2
2020-04-16,"Ukraine",2
2020-04-17,"Ukraine",2
2020-04-18,"Ukraine",2
2020-04-19,"Ukraine",2
2020-04-20,"Ukraine",2
2020-04-21,"Ukraine",2
2020-04-22,"Ukraine",2
2020-04-23,"Ukraine",2
2020-04-24,"Ukraine",2
2020-04-25,"Ukraine",2
2020-04-26,"Ukraine",2
2020-04-27,"Ukraine",2
2020-04-28,"Ukraine",2
2020-04-29,"Ukraine",2
2020-04-30,"Ukraine",2
2020-05-01,"Ukraine",2
2020-05-02,"Ukraine",2
2020-05-03,"Ukraine",2
2020-05-04,"Ukraine",2
2020-05-05,"Ukraine",2
2020-05-06,"Ukraine",2
2020-05-07,"Ukraine",2
2020-05-08,"Ukraine",2
2020-05-09,"Ukraine",2
2020-05-10,"Ukraine",2
2020-05-11,"Ukraine",2
2020-05-12,"Ukraine",2
2020-05-13,"Ukraine",2
2020-05-14,"Ukraine",2
2020-05-15,"Ukraine",2
2020-05-16,"Ukraine",2
2020-05-17,"Ukraine",2
2020-05-18,"Ukraine",2
2020-05-19,"Ukraine",2
2020-05-20,"Ukraine",2
2020-05-21,"Ukraine",2
2020-05-22,"Ukraine",1
2020-05-23,"Ukraine",1
2020-05-24,"Ukraine",1
2020-05-25,"Ukraine",1
2020-05-26,"Ukraine",1
2020-05-27,"Ukraine",1
2020-05-28,"Ukraine",1
2020-05-29,"Ukraine",1
2020-05-30,"Ukraine",1
2020-05-31,"Ukraine",1
2020-02-15,"United Kingdom",1
2020-02-16,"United Kingdom",1
2020-02-17,"United Kingdom",1
2020-02-18,"United Kingdom",1
2020-02-19,"United Kingdom",1
2020-02-20,"United Kingdom",1
2020-02-21,"United Kingdom",1
2020-02-22,"United Kingdom",1
2020-02-23,"United Kingdom",1
2020-02-24,"United Kingdom",1
2020-02-25,"United Kingdom",1
2020-02-26,"United Kingdom",1
2020-02-27,"United Kingdom",1
2020-02-28,"United Kingdom",1
2020-02-29,"United Kingdom",1
2020-03-01,"United Kingdom",1
2020-03-02,"United Kingdom",1
2020-03-03,"United Kingdom",1
